# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Sun Feb 22 16:37:05 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: DECAM (ABmags)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00020	Y = 0.24900	[M/H] = -1.890	eta_R = 0.200	Age = 	1.2000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    DECam-u DES-g   DES-r   DES-i   DES-z   DES-Y	int_IMF	stage
	0.000200	10.0792	0.80047077	0.7911	2.1817	3.6963	1.8919	-0.684	1.344	-0.022	-0.693	-0.918	-1.025	-1.063	3.07207441	3
	0.000200	10.0792	0.80047762	0.7910	2.1886	3.6960	1.8835	-0.702	1.334	-0.037	-0.710	-0.935	-1.043	-1.082	3.07207727	3
	0.000200	10.0792	0.80051541	0.7905	2.2304	3.6941	1.8338	-0.806	1.273	-0.127	-0.812	-1.041	-1.152	-1.192	3.07209373	3
	0.000200	10.0792	0.80055356	0.7899	2.2749	3.6923	1.7817	-0.917	1.203	-0.223	-0.920	-1.154	-1.267	-1.308	3.07211018	3
	0.000200	10.0792	0.80058604	0.7893	2.3153	3.6903	1.7332	-1.018	1.146	-0.308	-1.018	-1.256	-1.372	-1.415	3.07212424	3
	0.000200	10.0792	0.80061793	0.7887	2.3576	3.6883	1.6826	-1.124	1.085	-0.398	-1.121	-1.364	-1.482	-1.526	3.07213807	3
	0.000200	10.0792	0.80064774	0.7879	2.4001	3.6865	1.6323	-1.230	1.022	-0.489	-1.225	-1.471	-1.593	-1.638	3.07215095	3
	0.000200	10.0792	0.80067378	0.7872	2.4399	3.6844	1.5837	-1.330	0.969	-0.571	-1.321	-1.572	-1.697	-1.743	3.07216215	3
	0.000200	10.0792	0.80069959	0.7863	2.4825	3.6825	1.5331	-1.436	0.908	-0.661	-1.424	-1.680	-1.807	-1.855	3.07217336	3
	0.000200	10.0792	0.80072248	0.7854	2.5230	3.6805	1.4841	-1.537	0.854	-0.744	-1.522	-1.783	-1.913	-1.963	3.07218337	3
	0.000200	10.0792	0.80074382	0.7844	2.5634	3.6785	1.4349	-1.639	0.804	-0.826	-1.620	-1.886	-2.019	-2.070	3.07219243	3
	0.000200	10.0792	0.80076420	0.7833	2.6047	3.6765	1.3854	-1.742	0.751	-0.911	-1.720	-1.991	-2.127	-2.179	3.07220125	3
	0.000200	10.0792	0.80078614	0.7818	2.6524	3.6738	1.3260	-1.861	0.704	-1.003	-1.833	-2.111	-2.251	-2.305	3.07221079	3
	0.000200	10.0792	0.80080378	0.7805	2.6941	3.6719	1.2759	-1.965	0.659	-1.086	-1.932	-2.215	-2.358	-2.414	3.07221842	3
	0.000200	10.0792	0.80082196	0.7789	2.7402	3.6692	1.2180	-2.081	0.625	-1.171	-2.039	-2.330	-2.477	-2.535	3.07222629	3
	0.000200	10.0792	0.80083698	0.7773	2.7813	3.6672	1.1682	-2.183	0.585	-1.250	-2.136	-2.432	-2.583	-2.642	3.07223272	3
	0.000200	10.0792	0.80085218	0.7754	2.8260	3.6645	1.1113	-2.295	0.558	-1.330	-2.239	-2.543	-2.699	-2.760	3.07223940	3
	0.000200	10.0792	0.80086493	0.7735	2.8659	3.6625	1.0623	-2.395	0.523	-1.405	-2.332	-2.642	-2.802	-2.864	3.07224488	3
	0.000200	10.0792	0.80087823	0.7712	2.9108	3.6597	1.0052	-2.507	0.498	-1.484	-2.435	-2.754	-2.918	-2.982	3.07225060	3
	0.000200	10.0792	0.80089176	0.7685	2.9600	3.6571	0.9442	-2.630	0.464	-1.573	-2.550	-2.876	-3.045	-3.112	3.07225633	3
	0.000200	10.0792	0.80090272	0.7658	3.0028	3.6543	0.8883	-2.737	0.453	-1.642	-2.647	-2.983	-3.156	-3.226	3.07226110	3
	0.000200	10.0792	0.80091214	0.7631	3.0421	3.6522	0.8393	-2.835	0.430	-1.711	-2.738	-3.080	-3.258	-3.329	3.07226515	3
	0.000200	10.0792	0.80092180	0.7598	3.0850	3.6494	0.7832	-2.942	0.422	-1.779	-2.834	-3.186	-3.369	-3.442	3.07226944	3
	0.000200	10.0792	0.80093175	0.7558	3.1320	3.6467	0.7233	-3.060	0.407	-1.855	-2.938	-3.300	-3.488	-3.564	3.07227373	3
	0.000200	10.0792	0.80094010	0.7519	3.1741	3.6439	0.6675	-3.165	0.410	-1.916	-3.028	-3.400	-3.594	-3.673	3.07227731	3
	0.000200	10.0792	0.80094850	0.7471	3.2191	3.6412	0.6092	-3.278	0.403	-1.985	-3.127	-3.508	-3.708	-3.789	3.07228088	3
	0.000200	10.0792	0.80095631	0.7419	3.2620	3.6385	0.5522	-3.385	0.406	-2.047	-3.219	-3.611	-3.816	-3.900	3.07228422	3
	0.000200	10.0792	0.80095851	0.7403	3.2721	3.6379	0.5388	-3.410	0.405	-2.062	-3.241	-3.636	-3.842	-3.926	3.07228518	4
	0.000200	10.0792	0.80095851	0.7403	1.6807	3.8750	3.0787	0.568	1.562	0.541	0.590	0.695	0.743	0.784	3.07228518	4
	0.000200	10.0792	0.80096000	0.7403	1.6973	3.8648	3.0211	0.527	1.536	0.524	0.537	0.623	0.665	0.704	3.07228589	4
	0.000200	10.0792	0.80101311	0.7403	1.7039	3.8632	3.0084	0.510	1.522	0.510	0.518	0.601	0.644	0.681	3.07230878	4
	0.000200	10.0792	0.80106759	0.7403	1.7043	3.8641	3.0116	0.509	1.519	0.507	0.518	0.603	0.646	0.684	3.07233238	4
	0.000200	10.0792	0.80112380	0.7403	1.7043	3.8653	3.0162	0.509	1.517	0.504	0.519	0.607	0.649	0.688	3.07235670	4
	0.000200	10.0792	0.80118024	0.7403	1.7043	3.8665	3.0213	0.509	1.516	0.501	0.521	0.611	0.654	0.693	3.07238102	4
	0.000200	10.0792	0.80123681	0.7403	1.7041	3.8678	3.0265	0.510	1.514	0.498	0.523	0.615	0.659	0.698	3.07240558	4
	0.000200	10.0792	0.80129397	0.7403	1.7039	3.8690	3.0316	0.510	1.513	0.496	0.525	0.619	0.663	0.703	3.07243013	4
	0.000200	10.0792	0.80135202	0.7403	1.7037	3.8701	3.0362	0.511	1.512	0.494	0.527	0.623	0.668	0.708	3.07245517	4
	0.000200	10.0792	0.80140990	0.7403	1.7035	3.8709	3.0396	0.511	1.511	0.492	0.528	0.626	0.671	0.711	3.07248020	4
	0.000200	10.0792	0.80146492	0.7403	1.7037	3.8712	3.0405	0.511	1.510	0.491	0.528	0.626	0.671	0.712	3.07250404	4
	0.000200	10.0792	0.80152053	0.7403	1.7041	3.8712	3.0403	0.510	1.509	0.490	0.527	0.625	0.671	0.711	3.07252789	4
	0.000200	10.0792	0.80157483	0.7403	1.7047	3.8707	3.0376	0.508	1.509	0.489	0.525	0.622	0.667	0.708	3.07255125	4
	0.000200	10.0792	0.80162966	0.7403	1.7055	3.8697	3.0328	0.506	1.508	0.490	0.521	0.617	0.662	0.702	3.07257509	4
	0.000200	10.0792	0.80168265	0.7403	1.7067	3.8681	3.0252	0.503	1.507	0.491	0.517	0.609	0.653	0.693	3.07259798	4
	0.000200	10.0792	0.80173552	0.7403	1.7083	3.8660	3.0150	0.499	1.507	0.492	0.510	0.599	0.642	0.681	3.07262063	4
	0.000200	10.0792	0.80179173	0.7403	1.7103	3.8629	3.0006	0.494	1.506	0.495	0.502	0.584	0.626	0.664	3.07264495	4
	0.000200	10.0792	0.80184728	0.7403	1.7127	3.8591	2.9832	0.488	1.506	0.498	0.491	0.567	0.607	0.644	3.07266879	4
	0.000200	10.0792	0.80190450	0.7403	1.7157	3.8546	2.9620	0.481	1.505	0.502	0.479	0.546	0.584	0.619	3.07269359	4
	0.000200	10.0792	0.80196297	0.7403	1.7192	3.8490	2.9361	0.472	1.506	0.508	0.464	0.520	0.556	0.589	3.07271862	4
	0.000200	10.0792	0.80201614	0.7403	1.7229	3.8432	2.9093	0.463	1.507	0.515	0.451	0.496	0.528	0.560	3.07274151	4
	0.000200	10.0792	0.80206203	0.7403	1.7264	3.8376	2.8834	0.454	1.508	0.523	0.438	0.473	0.502	0.531	3.07276130	4
	0.000200	10.0792	0.80207288	0.7403	1.7273	3.8362	2.8770	0.452	1.508	0.525	0.435	0.467	0.495	0.524	3.07276607	4
	0.000200	10.0792	0.80212873	0.7403	1.7319	3.8290	2.8436	0.440	1.511	0.534	0.418	0.437	0.461	0.488	3.07279015	4
	0.000200	10.0792	0.80218554	0.7403	1.7368	3.8217	2.8095	0.428	1.515	0.544	0.402	0.406	0.426	0.450	3.07281470	4
	0.000200	10.0792	0.80223995	0.7403	1.7419	3.8142	2.7742	0.415	1.522	0.556	0.386	0.377	0.391	0.412	3.07283807	4
	0.000200	10.0792	0.80229819	0.7402	1.7481	3.8060	2.7352	0.400	1.528	0.567	0.367	0.342	0.350	0.368	3.07286310	4
	0.000200	10.0792	0.80235255	0.7402	1.7538	3.7993	2.7028	0.385	1.533	0.574	0.350	0.313	0.316	0.331	3.07288647	4
	0.000200	10.0792	0.80240679	0.7402	1.7601	3.7925	2.6690	0.370	1.544	0.582	0.333	0.284	0.281	0.293	3.07290983	4
	0.000200	10.0792	0.80246216	0.7401	1.7664	3.7865	2.6389	0.354	1.552	0.587	0.316	0.256	0.248	0.257	3.07293367	4
	0.000200	10.0792	0.80251652	0.7401	1.7729	3.7811	2.6108	0.338	1.556	0.590	0.299	0.229	0.216	0.223	3.07295704	4
